0:19:37.960963,122932,866
0:19:39.357802,123070,867
0:19:44.316260,123208,868
0:19:44.428916,123346,869
0:19:44.568978,123484,870
0:19:45.212843,123622,871
0:19:46.700417,123760,872
0:19:51.594787,123898,873
0:19:51.671282,124036,874
0:19:51.765363,124174,875
0:19:52.457451,124312,876
0:19:54.027011,124450,877
0:19:58.789265,124588,878
0:19:58.991168,124726,879
0:19:59.016897,124864,880
0:19:59.694669,125002,881
0:20:01.337626,125140,882
0:20:06.074419,125278,883
0:20:06.332883,125416,884
0:20:06.365484,125554,885
0:20:06.893417,125692,886
0:20:08.551028,125830,887
0:20:13.338075,125968,888
0:20:13.596173,126106,889
0:20:13.647351,126244,890
0:20:14.092928,126382,891
0:20:15.866499,126520,892
0:20:20.832296,126658,893
0:20:21.103660,126795,894
0:20:21.864750,126965,895
0:20:24.961512,127103,896
0:20:31.766836,127173,897
0:20:33.904505,127243,898
0:20:34.270831,127313,899
0:20:34.916025,127383,900
0:20:38.044382,127453,901
0:20:44.874838,127523,902
0:20:46.836498,127593,903
0:20:47.372594,127663,904
0:20:48.019269,127733,905
0:20:51.106970,127803,906
0:20:51.313173,127839,907
0:20:53.729164,127875,908
0:20:54.431123,127918,909
0:20:59.941885,128098,910
0:20:59.942616,128126,911
0:21:01.858627,128264,912
0:21:02.732689,128403,913
0:21:04.119470,128473,914
0:21:07.393145,128611,915
0:21:07.463331,128767,916
0:21:09.563170,128957,917
0:21:10.176610,129126,918
0:21:11.602360,129274,919
0:21:14.919001,129434,920
0:21:14.983891,129586,921
0:21:16.795184,129704,922
0:21:17.708485,129874,923
0:21:18.534157,129970,924
0:21:22.223880,130090,925
0:21:22.388052,130248,926
0:21:24.314328,130441,927
0:21:24.683504,130543,928
0:21:25.671627,130657,929
0:21:29.383542,130760,930
0:21:29.839957,130903,931
0:21:31.550313,131034,932
0:21:31.837316,131147,933
0:21:32.973240,131278,934
0:21:36.682881,131397,935
0:21:36.980152,131501,936
0:21:38.749652,131615,937
0:21:38.786138,131694,938
0:21:40.190512,131813,939
0:21:43.599843,131918,940
0:21:44.255646,132053,941
0:21:45.442020,132126,942
0:21:45.977919,132256,943
0:21:47.082271,132350,944
0:21:51.127717,132489,945
0:21:51.739818,132628,946
0:21:52.854666,132768,947
0:21:53.494736,132909,948
0:21:54.554557,133048,949
0:21:57.822702,133114,950
0:21:59.388198,133276,951
0:22:00.363077,133438,952
0:22:00.975126,133600,953
0:22:02.113515,133762,954
0:22:04.778644,133856,955
0:22:06.048742,133902,956
0:22:07.108731,133986,957
0:22:07.691763,134043,958
0:22:09.395372,134150,959
0:22:11.571972,134211,960
0:22:13.209810,134317,961
0:22:13.912048,134369,962
0:22:14.432651,134425,963
0:22:16.928286,134579,964
0:22:19.500316,134759,965
0:22:20.822564,134866,966
0:22:21.952325,134995,967
0:22:21.953116,135173,968
0:22:25.459781,135368,969
0:22:26.303428,135433,970
0:22:28.873185,135526,971
0:22:28.959230,135759,972
0:22:30.067036,135964,973
0:22:33.330115,136145,974
0:22:34.407750,136349,975
0:22:35.540233,136349,976
0:22:35.679494,136410,977
0:22:37.347978,136566,978
0:22:40.146119,136626,979
0:22:42.190515,136833,980
0:22:43.468222,137078,981
0:22:43.487414,137266,982
0:22:44.073194,137321,983
0:22:47.137576,137385,984
0:22:49.788065,137556,985
0:22:50.351224,137604,986
0:22:50.517663,137604,987
0:22:50.694157,137604,988
0:22:54.953149,137808,989
0:22:56.491871,137859,990
0:22:57.141873,137905,991
0:22:57.362191,137955,992
0:22:58.057811,138148,993
0:23:01.598599,138196,994
0:23:03.166708,138245,995
0:23:10.127947,138315,996
0:23:10.424178,138385,997
0:23:11.150038,138455,998
0:23:14.726866,138525,999
0:23:16.206778,138595,1000
0:23:23.169943,138665,1001
0:23:23.465275,138735,1002
0:23:24.137901,138805,1003
0:23:27.867384,138875,1004
0:23:29.292877,138945,1005
0:23:36.227852,139015,1006
0:23:36.545478,139085,1007
0:23:37.160448,139155,1008
0:23:40.926424,139225,1009
0:23:42.397975,139295,1010
0:23:49.253234,139365,1011
0:23:49.573152,139435,1012
0:23:50.390433,139505,1013
0:23:54.015999,139575,1014
0:23:55.483342,139645,1015
0:23:57.188518,139862,1016
0:23:57.678009,140095,1017
0:23:58.286656,140318,1018
0:24:02.319746,140553,1019
0:24:02.798791,140682,1020
0:24:04.944589,140891,1021
0:24:05.554884,141114,1022
0:24:06.040854,141338,1023
0:24:09.309993,141435,1024
0:24:10.171278,141558,1025
0:24:12.272535,141681,1026
0:24:12.867753,141804,1027
0:24:13.279640,141927,1028
0:24:16.634150,141927,1029
0:24:16.836731,141973,1030
0:24:19.564339,142018,1031
0:24:23.591638,142063,1032
0:24:23.787004,142063,1033
0:24:26.415762,142108,1034
0:24:27.039841,142108,1035
0:24:30.447619,142108,1036
0:24:30.822130,142108,1037
0:24:34.529087,142108,1038
0:24:39.498568,142178,1039
0:24:40.215981,142248,1040
0:24:43.655396,142248,1041
0:24:43.837913,142248,1042
0:24:47.692714,142248,1043
0:24:52.575671,142318,1044
0:24:53.296147,142388,1045
0:24:56.799197,142573,1046
0:24:56.999292,142573,1047
0:25:00.771203,142573,1048
0:25:05.591043,142643,1049
0:25:06.279541,142713,1050
0:25:10.053992,142713,1051
0:25:10.148460,142783,1052
0:25:13.918141,142783,1053
0:25:18.706337,142853,1054
0:25:19.498866,142923,1055
0:25:23.003256,142923,1056
0:25:23.196106,142993,1057
0:25:25.710049,143138,1058
0:25:26.421270,143280,1059
0:25:26.977245,143280,1060
0:25:30.006805,143280,1061
0:25:30.265021,143450,1062
0:25:32.836376,143651,1063
0:25:33.460676,143843,1064
0:25:33.967622,143843,1065
0:25:36.974634,143843,1066
0:25:37.305013,143965,1067
0:25:39.843606,144082,1068
0:25:40.510477,144273,1069
0:25:41.248373,144273,1070
0:25:44.041237,144273,1071
0:25:44.300199,144430,1072
0:25:46.757932,144587,1073
0:25:47.249410,144695,1074
0:25:48.179676,144695,1075
0:25:50.707960,144695,1076
0:25:50.912128,144773,1077
0:25:53.470584,144820,1078
0:25:53.931381,144898,1079
0:25:54.984423,144898,1080
0:25:57.374493,144898,1081
0:25:57.580060,144961,1082
0:26:00.197938,145036,1083
